MeasureID,PlotID,Plot,Family,GenusSpecies,Genus,SpeciesName,SubSpeciesName,SpeciesID,Mnemonic,QuadratID,QuadratName,qx,qy,gx,gy,TreeID,Tag,StemID,StemTag,PrimaryStem,CensusID,PlotCensusNumber,DBH,HOM,ExactDate,ListOfTSM,Status
79625,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,1.1,10.9,981.1,310.9,111754,127682,12,NULL,main,6,6,32,1.3,2005-10-07,"L,M",alive
79626,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,1.1,10.9,981.1,310.9,111754,127682,13,NULL,secondary,6,6,18,1.3,2005-10-07,NULL,alive
79627,1,bci,Boraginaceae,Cordia lasiocalyx,Cordia,lasiocalyx,NULL,269,cordla,1241,4915,4.5,12.4,984.5,312.4,111756,127684,2,NA,main,6,6,81,1.3,2005-10-07,NULL,alive
79628,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,3.5,13.6,983.5,313.6,111760,127689,10,NULL,main,6,6,25,1.3,2005-10-07,M,alive
79629,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,3.5,13.6,983.5,313.6,111760,127689,11,NULL,secondary,6,6,20,1.3,2005-10-07,NULL,alive
79630,1,bci,Chrysobalanaceae,Hirtella triandra,Hirtella,triandra,NULL,487,hirttr,1241,4915,4.9,14.4,984.9,314.4,111761,127690,10,NULL,main,6,6,85,1.3,2005-10-07,M,alive
79631,1,bci,Chrysobalanaceae,Hirtella triandra,Hirtella,triandra,NULL,487,hirttr,1241,4915,4.9,14.4,984.9,314.4,111761,127690,11,NULL,secondary,6,6,62,1.3,2005-10-07,NULL,alive
79632,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,0.4,16.2,980.4,316.2,111764,127693,1,NA,main,6,6,50,1.3,2005-10-07,NULL,alive
79633,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,1,15.9,981,315.9,111765,127694,1,NA,main,6,6,62,1.3,2005-10-07,NULL,alive
79634,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,0.1,17,980.1,317,111766,127695,1,NA,main,6,6,26,1.3,2005-10-07,NULL,alive
79635,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,0.6,16.9,980.6,316.9,111767,127696,1,NA,main,6,6,76,1.3,2005-10-07,NULL,alive
79636,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,0.6,16.5,980.6,316.5,111768,127697,1,NA,main,6,6,NA,NA,2005-10-07,"D,C",dead
79637,1,bci,Ochnaceae,Ouratea lucens,Ouratea,lucens,NULL,729,ouralu,1241,4915,0.4,17.4,980.4,317.4,111769,127698,2,NA,main,6,6,NA,NA,2005-10-07,"D,N",dead
79638,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,1.5,16.3,981.5,316.3,111772,127701,1,NA,main,6,6,83,1.3,2005-10-07,NULL,alive
79639,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,4.5,15.5,984.5,315.5,111775,127704,1,NA,main,6,6,NA,NA,2005-10-07,"D,S",dead
79640,1,bci,Myrtaceae,Eugenia coloradoensis,Eugenia,coloradoensis,NULL,358,eugeco,1241,4915,2.4,17.5,982.4,317.5,111776,127705,1,NA,main,6,6,44,1.3,2005-10-07,NULL,alive
79641,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,3.8,18.8,983.8,318.8,111780,127709,1,NA,main,6,6,168,1.3,2005-10-07,NULL,alive
79642,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1241,4915,4.3,19.3,984.3,319.3,111781,127710,10,NULL,main,6,6,45,1.3,2005-10-07,M,alive
79643,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1241,4915,4.3,19.3,984.3,319.3,111781,127710,11,NULL,secondary,6,6,12,1.3,2005-10-07,NULL,alive
79644,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,4.8,19.7,984.8,319.7,111782,127711,1,NA,main,6,6,120,1.3,2005-10-07,NULL,alive
79645,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,2.2,18.5,982.2,318.5,111784,127713,1,NA,main,6,6,47,1.3,2005-10-07,NULL,alive
79646,1,bci,Sapindaceae,Cupania seemannii,Cupania,seemannii,NULL,1120,cupasy,1241,4915,5.5,19.6,985.5,319.6,111785,127714,2,NA,main,6,6,NA,NA,2005-10-07,OR,alive
79647,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,5.5,18.7,985.5,318.7,111786,127715,1,NA,main,6,6,19,1.3,2005-10-07,NULL,alive
79648,1,bci,Putranjivaceae,Drypetes standleyi,Drypetes,standleyi,NULL,326,drypst,1241,4915,6.1,17.3,986.1,317.3,111789,127718,1,NA,main,6,6,32,1.3,2005-10-07,NULL,alive
79649,1,bci,Clusiaceae,Garcinia intermedia,Garcinia,intermedia,NULL,1125,gar2in,1241,4915,8.1,16.5,988.1,316.5,111791,127720,1,NA,main,6,6,20,1.3,2005-10-07,NULL,alive
79650,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,7.9,16.8,987.9,316.8,111792,127721,2,NA,main,6,6,NA,NA,2005-10-07,"D,T",dead
79651,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,7.7,17.8,987.7,317.8,111793,127722,1,NA,main,6,6,74,1.3,2005-10-07,NULL,alive
79652,1,bci,Picramniaceae,Picramnia latifolia,Picramnia,latifolia,NULL,762,picrla,1241,4915,8.6,16.9,988.6,316.9,111794,127723,1,NA,main,6,6,146,1.3,2005-10-07,NULL,alive
79653,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,9.2,16.1,989.2,316.1,111795,127724,1,NA,main,6,6,15,1.3,2005-10-07,NULL,alive
79654,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1241,4915,9.4,16,989.4,316,111796,127725,8,NULL,main,6,6,19,1.3,2005-10-07,M,alive
79655,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1241,4915,9.4,16,989.4,316,111796,127725,9,NULL,secondary,6,6,14,1.3,2005-10-07,NULL,alive
79656,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,9.5,15.7,989.5,315.7,111797,127726,10,NULL,main,6,6,17,1.3,2005-10-07,R,alive
79657,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,9.5,16.9,989.5,316.9,111799,127728,2,NA,main,6,6,12,1.3,2005-10-07,NULL,alive
79658,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,7.5,18.9,987.5,318.9,111800,127729,1,NA,main,6,6,50,1.3,2005-10-07,NULL,alive
79659,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1241,4915,7.3,19.3,987.3,319.3,111801,127730,1,NA,main,6,6,18,1.3,2005-10-07,NULL,alive
79660,1,bci,Chrysobalanaceae,Hirtella triandra,Hirtella,triandra,NULL,487,hirttr,1241,4915,5.3,14.4,985.3,314.4,111803,127732,1,NA,main,6,6,NA,NA,2005-10-07,"D,S",dead
79661,1,bci,Sapindaceae,Cupania seemannii,Cupania,seemannii,NULL,1120,cupasy,1241,4915,5.5,14.7,985.5,314.7,111804,127733,6,NULL,main,6,6,15,1.3,2005-10-07,NULL,alive
79662,1,bci,Rubiaceae,Coussarea curvigemmia,Coussarea,curvigemmia,NULL,280,cou2cu,1241,4915,6,12,986,312,111805,127734,1,NA,main,6,6,36,1.3,2005-10-07,NULL,alive
79663,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,6.5,11.4,986.5,311.4,111806,127735,3,NULL,main,6,6,NA,NA,2005-10-07,"D,C",dead
79664,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,6.1,10.1,986.1,310.1,111808,127737,8,NULL,main,6,6,22,1.3,2005-10-07,NULL,alive
79665,1,bci,Moraceae,Brosimum alicastrum,Brosimum,alicastrum,NULL,108,brosal,1241,4915,9.2,10.1,989.2,310.1,111810,127739,1,NA,main,6,6,44,1.3,2005-10-07,NULL,alive
79666,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,9.5,11,989.5,311,111811,127740,1,NA,main,6,6,NA,NA,2005-10-07,"D,N",dead
79667,1,bci,Piperaceae,Piper reticulatum,Piper,reticulatum,NULL,781,pipere,1241,4915,9.5,11.8,989.5,311.8,111812,127741,12,NULL,main,6,6,17,1.3,2005-10-07,R,alive
79668,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,8.2,13.1,988.2,313.1,111815,127744,11,NULL,main,6,6,42,1.3,2005-10-07,M,alive
79669,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,8.2,13.1,988.2,313.1,111815,127744,12,NULL,secondary,6,6,22,1.3,2005-10-07,NULL,alive
79670,1,bci,Moraceae,Sorocea affinis,Sorocea,affinis,NULL,958,soroaf,1241,4915,8.5,13.8,988.5,313.8,111817,127746,1,NA,main,6,6,47,1.3,2005-10-07,NULL,alive
79671,1,bci,Chrysobalanaceae,Licania platypus,Licania,platypus,NULL,572,licapl,1241,4915,9.9,14,989.9,314,111818,127747,1,NA,main,6,6,67,1.3,2005-10-07,NULL,alive
79672,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,8.6,14.2,988.6,314.2,111819,127748,5,NULL,main,6,6,NA,NA,2005-10-07,R,alive
79673,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,7.5,14.7,987.5,314.7,111820,127749,1,NA,main,6,6,51,1.3,2005-10-07,NULL,alive
79674,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,6.2,8.5,986.2,308.5,111821,127750,8,NULL,main,6,6,75,1.3,2005-10-07,M,alive
79675,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,6.2,8.5,986.2,308.5,111821,127750,9,NULL,secondary,6,6,12,1.3,2005-10-07,NULL,alive
79676,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,7.5,8,987.5,308,111822,127751,1,NA,main,6,6,48,1.3,2005-10-07,NULL,alive
79677,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,8.4,6,988.4,306,111826,127756,1,NA,main,6,6,53,1.3,2005-10-07,NULL,alive
79678,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,9.2,9,989.2,309,111829,127759,1,NA,main,6,6,85,1.3,2005-10-07,NULL,alive
79679,1,bci,Rubiaceae,Psychotria horizontalis,Psychotria,horizontalis,NULL,850,psycho,1241,4915,5.4,3.7,985.4,303.7,111832,127762,1,NA,main,6,6,14,1.3,2005-10-07,NULL,alive
79680,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,6.8,3,986.8,303,111835,127765,1,NA,main,6,6,111,1.3,2005-10-07,NULL,alive
79681,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1241,4915,6.6,2.6,986.6,302.6,111836,127766,1,NA,main,6,6,23,1.3,2005-10-07,NULL,alive
79682,1,bci,Sapotaceae,Pouteria reticulata,Pouteria,reticulata,NULL,1155,poutre,1241,4915,7,3,987,303,111837,127767,1,NA,main,6,6,16,1.3,2005-10-07,NULL,alive
79683,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,7.1,4.6,987.1,304.6,111839,127769,1,NA,main,6,6,79,1.3,2005-10-07,NULL,alive
79684,1,bci,Melastomataceae,Mouriri myrtilloides,Mouriri,myrtilloides,NULL,671,mourmy,1241,4915,6.7,1.8,986.7,301.8,111841,127771,1,NA,main,6,6,16,1.3,2005-10-07,NULL,alive
79685,1,bci,Moraceae,Sorocea affinis,Sorocea,affinis,NULL,958,soroaf,1241,4915,6.7,0.7,986.7,300.7,111844,127774,1,NA,main,6,6,29,1.3,2005-10-07,NULL,alive
79686,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,8.4,2.1,988.4,302.1,111847,127777,11,NULL,main,6,6,24,1.3,2005-10-07,M,alive
79687,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,8.4,2.1,988.4,302.1,111847,127777,12,NULL,secondary,6,6,20,1.3,2005-10-07,NULL,alive
79688,1,bci,Melastomataceae,Mouriri myrtilloides,Mouriri,myrtilloides,NULL,671,mourmy,1241,4915,10.2,1.4,990.2,301.4,111850,127780,1,NA,main,6,6,15,1.3,2005-10-07,NULL,alive
79689,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,9.8,3.2,989.8,303.2,111853,127783,1,NA,main,6,6,25,1.3,2005-10-07,NULL,alive
79690,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1241,4915,9.3,4.9,989.3,304.9,111855,127785,1,NA,main,6,6,222,1.3,2005-10-07,NULL,alive
79691,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,11.3,1.7,991.3,301.7,111861,127791,1,NA,main,6,6,30,1.3,2005-10-07,NULL,alive
79692,1,bci,Chrysobalanaceae,Licania platypus,Licania,platypus,NULL,572,licapl,1241,4915,14,1.2,994,301.2,111863,127793,2,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
79693,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1241,4915,13.3,4.1,993.3,304.1,111865,127795,1,NA,main,6,6,18,1.3,2005-10-07,NULL,alive
79694,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,12.7,4.4,992.7,304.4,111866,127796,8,NULL,main,6,6,34,1.3,2005-10-07,M,alive
79695,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,12.7,4.4,992.7,304.4,111866,127796,9,NULL,secondary,6,6,15,1.3,2005-10-07,NULL,alive
79696,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,10.4,3.5,990.4,303.5,111869,127799,1,NA,main,6,6,67,1.3,2005-10-07,NULL,alive
79697,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,11.1,7.3,991.1,307.3,111871,127801,1,NA,main,6,6,58,1.3,2005-10-07,NULL,alive
79698,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,13.6,7.7,993.6,307.7,111876,127806,3,NA,main,6,6,NA,NA,2005-10-07,R,alive
79699,1,bci,Bignoniaceae,Tabebuia rosea,Tabebuia,rosea,NULL,988,tab1ro,1241,4915,14.2,7.9,994.2,307.9,111879,127809,1,NA,main,6,6,48,1.3,2005-10-07,NULL,alive
79700,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,10.6,8.4,990.6,308.4,111880,127810,1,NA,main,6,6,45,1.3,2005-10-07,NULL,alive
79701,1,bci,Salicaceae,Hasseltia floribunda,Hasseltia,floribunda,NULL,465,hassfl,1241,4915,10.3,10.4,990.3,310.4,111882,127812,1,NA,main,6,6,28,1.3,2005-10-07,NULL,alive
79702,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,9.9,9.8,989.9,309.8,111884,127814,1,NA,main,6,6,221,1.3,2005-10-07,NULL,alive
79703,1,bci,Rubiaceae,Alseis blackiana,Alseis,blackiana,NULL,33,alsebl,1241,4915,11.3,11.8,991.3,311.8,111885,127815,1,NA,main,6,6,35,1.3,2005-10-07,NULL,alive
79704,1,bci,Myrtaceae,Eugenia coloradoensis,Eugenia,coloradoensis,NULL,358,eugeco,1241,4915,14.7,12.5,994.7,312.5,111887,127817,3,NULL,main,6,6,13,1.3,2005-10-07,NULL,alive
79705,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,14.6,14.4,994.6,314.4,111891,127822,1,NA,main,6,6,44,1.3,2005-10-07,NULL,alive
79706,1,bci,Myrsinaceae,Stylogyne turbacensis,Stylogyne,turbacensis,NULL,1166,stylst,1241,4915,10.5,16.3,990.5,316.3,111892,127823,1,NA,main,6,6,36,1.3,2005-10-07,NULL,alive
79707,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,11.6,18.2,991.6,318.2,111893,127824,1,NA,main,6,6,97,1.3,2005-10-07,NULL,alive
79708,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,11.3,18.7,991.3,318.7,111895,127826,4,NULL,main,6,6,NA,NA,2005-10-07,"D,T",dead
79709,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,16,19.4,996,319.4,111896,127827,1,NA,main,6,6,177,1.3,2005-10-07,NULL,alive
79710,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,16,16.8,996,316.8,111902,127833,11,NULL,main,6,6,28,1.3,2005-10-07,M,alive
79711,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,16,16.8,996,316.8,111902,127833,12,NULL,secondary,6,6,22,1.3,2005-10-07,NULL,alive
79712,1,bci,Fabaceae-mimosoideae,Inga umbellifera,Inga,umbellifera,NULL,530,ingaum,1241,4915,16.5,17.4,996.5,317.4,111903,127834,1,NA,main,6,6,62,1.3,2005-10-07,NULL,alive
79713,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,16.6,16.7,996.6,316.7,111904,127835,1,NA,main,6,6,147,1.3,2005-10-07,NULL,alive
79714,1,bci,Fabaceae-papilionoideae,Swartzia simplex,Swartzia,simplex,var.ochnacea,980,swars2,1241,4915,16,16.3,996,316.3,111905,127836,2,NA,main,6,6,12,1.3,2005-10-07,R,alive
79715,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,16.1,16.6,996.1,316.6,111907,127838,5,NULL,main,6,6,13,1.3,2005-10-07,NULL,alive
79716,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,18,17.2,998,317.2,111908,127839,6,NULL,main,6,6,28,1.3,2005-10-07,M,alive
79717,1,bci,Capparaceae,Capparis frondosa,Capparis,frondosa,NULL,149,cappfr,1241,4915,18,17.2,998,317.2,111908,127839,7,NULL,secondary,6,6,11,1.3,2005-10-07,NULL,alive
79718,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,17.1,15.3,997.1,315.3,111909,127840,1,NA,main,6,6,37,1.3,2005-10-07,NULL,alive
79719,1,bci,Picramniaceae,Picramnia latifolia,Picramnia,latifolia,NULL,762,picrla,1241,4915,19.1,15.1,999.1,315.1,111910,127841,1,NA,main,6,6,18,1.3,2005-10-07,NULL,alive
79720,1,bci,Fabaceae-papilionoideae,Lonchocarpus heptaphyllus,Lonchocarpus,heptaphyllus,NULL,1134,loncla,1241,4915,19.5,15.1,999.5,315.1,111911,127842,2,NA,main,6,6,NA,NA,2005-10-07,"D,T",dead
79721,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1241,4915,19.7,16.1,999.7,316.1,111912,127843,9,NULL,main,6,6,23,1.3,2005-10-07,M,alive
79722,1,bci,Annonaceae,Desmopsis panamensis,Desmopsis,panamensis,NULL,316,des2pa,1241,4915,19.7,16.1,999.7,316.1,111912,127843,10,NULL,secondary,6,6,20,1.3,2005-10-07,NULL,alive
79723,1,bci,Myristicaceae,Virola sebifera,Virola,sebifera,NULL,1072,virose,1241,4915,19.9,17.3,999.9,317.3,111913,127844,1,NA,main,6,6,58,1.3,2005-10-07,NULL,alive
79724,1,bci,Clusiaceae,Garcinia intermedia,Garcinia,intermedia,NULL,1125,gar2in,1241,4915,18.8,19,998.8,319,111914,127845,1,NA,main,6,6,64,1.3,2005-10-07,NULL,alive
79725,1,bci,Rubiaceae,Psychotria horizontalis,Psychotria,horizontalis,NULL,850,psycho,1241,4915,17.2,14.6,997.2,314.6,111916,127847,1,NA,main,6,6,14,1.3,2005-10-07,NULL,alive
79726,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,16.5,14,996.5,314,111917,127848,1,NA,main,6,6,63,1.3,2005-10-07,NULL,alive
79727,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,17,13.8,997,313.8,111918,127849,2,NA,main,6,6,NA,NA,2005-10-07,"D,T",dead
79728,1,bci,Fabaceae-papilionoideae,Platypodium elegans,Platypodium,elegans,NULL,791,pla2el,1241,4915,18,14.2,998,314.2,111919,127850,1,NA,main,6,6,NA,NA,2005-10-07,"D,T",dead
79729,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,18.5,14.8,998.5,314.8,111920,127851,1,NA,main,6,6,111,1.3,2005-10-07,NULL,alive
79730,1,bci,Fabaceae-papilionoideae,Swartzia simplex,Swartzia,simplex,var.ochnacea,980,swars2,1241,4915,18.6,14,998.6,314,111921,127852,1,NA,main,6,6,33,1.3,2005-10-07,NULL,alive
79731,1,bci,Malvaceae,Herrania purpurea,Herrania,purpurea,NULL,478,herrpu,1241,4915,18.9,13.6,998.9,313.6,111922,127853,13,NULL,main,6,6,32,1.3,2005-10-07,M,alive
79732,1,bci,Malvaceae,Herrania purpurea,Herrania,purpurea,NULL,478,herrpu,1241,4915,18.9,13.6,998.9,313.6,111922,127853,14,NULL,secondary,6,6,25,1.3,2005-10-07,NULL,alive
79733,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,19.8,14.8,999.8,314.8,111923,127854,9,NULL,main,6,6,16,1.3,2005-10-07,NULL,alive
79734,1,bci,Burseraceae,Protium tenuifolium,Protium,tenuifolium,NULL,828,protte,1241,4915,16.2,11.9,996.2,311.9,111927,127859,1,NA,main,6,6,149,1.3,2005-10-07,NULL,alive
79735,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1241,4915,15.2,11.1,995.2,311.1,111928,127860,1,NA,main,6,6,46,1.3,2005-10-07,NULL,alive
79736,1,bci,Fabaceae-papilionoideae,Lonchocarpus heptaphyllus,Lonchocarpus,heptaphyllus,NULL,1134,loncla,1241,4915,16,10.4,996,310.4,111929,127861,1,NA,main,6,6,30,1.3,2005-10-07,NULL,alive
79737,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,16.5,6.6,996.5,306.6,111932,127864,4,NULL,main,6,6,33,1.3,2005-10-07,NULL,alive
79738,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,16.9,6.2,996.9,306.2,111933,127865,1,NA,main,6,6,114,1.3,2005-10-07,NULL,alive
79739,1,bci,Burseraceae,Tetragastris panamensis,Tetragastris,panamensis,NULL,1007,tet2pa,1241,4915,15.3,5.9,995.3,305.9,111934,127866,5,NULL,main,6,6,NA,NA,2005-10-07,R,alive
79740,1,bci,Fabaceae-papilionoideae,Swartzia simplex,Swartzia,simplex,var.ochnacea,980,swars2,1241,4915,15.9,5,995.9,305,111935,127867,1,NA,main,6,6,44,1.3,2005-10-07,NULL,alive
79741,1,bci,Meliaceae,Trichilia tuberculata,Trichilia,tuberculata,NULL,1169,tri2tu,1241,4915,16.2,5.5,996.2,305.5,111937,127869,1,NA,main,6,6,276,1.3,2005-10-07,NULL,alive
79742,1,bci,Ochnaceae,Ouratea lucens,Ouratea,lucens,NULL,729,ouralu,1241,4915,17.8,6.1,997.8,306.1,111939,127871,1,NA,main,6,6,25,1.3,2005-10-07,NULL,alive
79743,1,bci,Clusiaceae,Garcinia intermedia,Garcinia,intermedia,NULL,1125,gar2in,1241,4915,18.4,5.9,998.4,305.9,111940,127872,2,NA,main,6,6,NA,NA,2005-10-07,"D,N",dead
79744,1,bci,Fabaceae-papilionoideae,Lonchocarpus heptaphyllus,Lonchocarpus,heptaphyllus,NULL,1134,loncla,1241,4915,19.9,5.5,999.9,305.5,111941,127873,3,NA,main,6,6,10,1.3,2005-10-07,NULL,alive
79745,1,bci,Melastomataceae,Mouriri myrtilloides,Mouriri,myrtilloides,NULL,671,mourmy,1241,4915,17.3,4.1,997.3,304.1,111943,127875,1,NA,main,6,6,17,1.3,2005-10-07,NULL,alive
79746,1,bci,Ochnaceae,Ouratea lucens,Ouratea,lucens,NULL,729,ouralu,1241,4915,17,1.9,997,301.9,111946,127878,1,NA,main,6,6,19,1.3,2005-10-07,NULL,alive
79747,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,16.8,0.9,996.8,300.9,111948,127880,1,NA,main,6,6,35,1.3,2005-10-07,NULL,alive
79748,1,bci,Rubiaceae,Randia armata,Randia,armata,NULL,879,randar,1241,4915,17.9,0.1,997.9,300.1,111950,127882,1,NA,main,6,6,15,1.3,2005-10-07,NULL,alive
79749,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,17.8,1.4,997.8,301.4,111952,127884,2,NA,main,6,6,11,1.3,2005-10-07,NULL,alive
79750,1,bci,Violaceae,Hybanthus prunifolius,Hybanthus,prunifolius,NULL,494,hybapr,1241,4915,18.6,1.1,998.6,301.1,111953,127885,5,NULL,main,6,6,NA,NA,2005-10-07,"D,S",dead
79751,1,bci,Rubiaceae,Faramea occidentalis,Faramea,occidentalis,NULL,379,faraoc,1241,4915,18.9,2.5,998.9,302.5,111955,127887,4,NULL,main,6,6,33,1.3,2005-10-07,NULL,alive
79752,1,bci,Fabaceae-papilionoideae,Swartzia simplex,Swartzia,simplex,var.ochnacea,980,swars2,1242,4916,2.1,0.4,982.1,320.4,111962,127894,1,NA,main,6,6,44,1.3,2005-10-07,NULL,alive
79753,1,bci,Lecythidaceae,Gustavia superba,Gustavia,superba,NULL,460,gustsu,1242,4916,2.8,2.6,982.8,322.6,111963,127895,1,NA,main,6,6,215,1.3,2005-10-07,NULL,alive
